timestamp,T,x,y,z,Tsig,xsig,ysig,zsig,xTcov,xycov,xzcov,zTcov,yzcov,yTcov,rsig,psig,qsig,tr,tp,tq,Cd,ustar,Tstar,hf,MOs,mf,w,u,v,dir,vel
2021-09-07 08:09:04,16.25,-0.27,0.0,-0.04,0.4444,0.5454,0.5506,0.2816,0.0475,0.0554,0.0193,0.0603,0.0003,-0.004,0.2801,0.5469,0.5499,1.0239,1.9995,2.0106,0.25803,0.1389,0.4341,73.884,-0.282,-0.024,-0.04,0.0,-0.27,0.4,0.27
2021-09-07 08:19:04,16.14,-0.21,0.45,-0.05,0.2935,0.3905,0.508,0.2436,0.0021,-0.0578,0.011,0.0304,-0.0002,-0.0351,0.2455,0.5315,0.3565,0.4907,1.0623,0.7126,0.04397,0.1049,0.2896,37.224,-0.33,-0.013,-0.05,0.45,-0.21,295.4,0.5
2021-09-07 08:29:04,16.24,-0.5,0.0,0.02,0.4354,0.4135,0.519,0.2455,0.082,-0.0035,0.0094,0.0422,0.0254,-0.0042,0.2471,0.4126,0.519,0.496,0.8281,1.0416,0.10907,0.1645,0.2568,51.717,-0.119,-0.033,0.02,0.0,-0.5,359.9,0.5
2021-09-07 08:39:04,16.41,-0.5,-0.66,0.1,0.4515,0.3736,0.3777,0.2378,0.0732,-0.0132,0.0156,0.0405,0.0094,0.022,0.2482,0.3518,0.3917,0.2979,0.4221,0.47,0.02619,0.1349,0.3003,49.547,-0.207,-0.022,0.1,-0.66,-0.5,52.8,0.83
2021-09-07 08:49:04,16.75,-0.34,-0.46,0.05,0.5103,0.3727,0.3332,0.1966,0.0993,0.0034,0.0143,0.0332,0.0086,0.0516,0.2054,0.3474,0.3545,0.3543,0.5993,0.6115,0.04967,0.1292,0.2568,40.554,-0.193,-0.02,0.05,-0.46,-0.34,53.3,0.58
2021-09-07 08:59:04,16.69,-0.44,-0.34,0.03,0.4696,0.4087,0.4823,0.2259,0.0838,0.0248,0.0293,0.0459,0.0104,-0.0034,0.2339,0.4605,0.429,0.421,0.8288,0.7721,0.1008,0.1764,0.2605,56.145,-0.105,-0.038,0.03,-0.34,-0.44,37.8,0.55
2021-09-07 09:09:04,16.67,-0.48,-0.95,0.05,0.5092,0.2681,0.3417,0.198,0.0546,0.0254,0.0025,0.0316,0.0133,0.0664,0.2012,0.3561,0.2461,0.1895,0.3354,0.2318,0.012,0.1163,0.272,38.656,-0.252,-0.016,0.05,-0.95,-0.48,63.1,1.06
2021-09-07 09:19:04,16.82,-0.44,-0.88,0.02,0.6216,0.2488,0.2288,0.1979,0.042,0.0038,0.0002,0.0529,0.013,0.0241,0.1993,0.2382,0.2386,0.2036,0.2434,0.2438,0.01354,0.1139,0.4648,64.697,-0.449,-0.016,0.02,-0.88,-0.44,63.5,0.98
2021-09-07 09:29:04,16.98,-0.34,-0.47,0.06,0.5763,0.28,0.3399,0.1923,0.0656,0.0293,0.0101,0.0495,0.0098,0.075,0.2027,0.356,0.2513,0.3467,0.6089,0.4298,0.04117,0.1186,0.4175,60.507,-0.371,-0.017,0.06,-0.47,-0.34,54.7,0.58
2021-09-07 09:39:04,17.0,-0.41,0.02,-0.01,0.5298,0.3691,0.4576,0.2455,0.0637,0.0253,0.0102,0.0503,0.0381,-0.0062,0.2449,0.3667,0.4598,0.5971,0.8941,1.121,0.23435,0.1986,0.2536,61.471,-0.08,-0.048,-0.01,0.02,-0.41,357.6,0.41
2021-09-07 09:49:04,16.8,-0.56,-1.01,0.05,0.4759,0.3554,0.4035,0.231,0.063,0.0512,-0.0052,0.0371,-0.0029,0.0593,0.2306,0.4448,0.3024,0.1999,0.3856,0.2622,0.00448,0.0773,0.4798,45.313,-1.006,-0.007,0.05,-1.01,-0.56,61.0,1.15
2021-09-07 09:59:04,16.8,-0.72,-1.21,0.1,0.5475,0.2604,0.2556,0.2067,0.0585,0.017,-0.0066,0.0254,0.0043,0.0514,0.2072,0.2841,0.2286,0.1466,0.201,0.1617,0.00392,0.0885,0.2865,30.981,-0.458,-0.01,0.1,-1.21,-0.72,59.3,1.41
2021-09-07 10:09:04,16.85,-0.8,-1.3,0.12,0.4716,0.2475,0.2634,0.1947,0.04,0.0104,-0.002,0.0341,0.016,0.0408,0.2003,0.2725,0.2328,0.131,0.1783,0.1523,0.00691,0.1271,0.2681,41.554,-0.208,-0.02,0.12,-1.3,-0.8,58.4,1.52
2021-09-07 10:19:04,17.24,-0.64,-1.09,0.09,0.593,0.3001,0.3573,0.1884,0.0812,0.0375,-0.0024,0.0288,0.0043,0.0853,0.1909,0.3872,0.2587,0.1508,0.3058,0.2043,0.00308,0.0703,0.4102,35.199,-1.037,-0.006,0.09,-1.09,-0.64,59.5,1.26
2021-09-07 10:29:04,17.55,-0.59,-0.87,0.1,0.6295,0.3552,0.3741,0.2203,0.0914,0.0205,0.0127,0.0582,0.0144,0.0931,0.2301,0.3876,0.3338,0.218,0.3673,0.3163,0.0172,0.1384,0.4209,70.974,-0.274,-0.023,0.1,-0.87,-0.59,56.0,1.05
2021-09-07 10:39:04,17.81,-0.56,-0.82,0.08,0.5919,0.3758,0.4258,0.2316,0.1046,0.0227,0.0136,0.0521,-0.0013,0.0796,0.2355,0.4335,0.3645,0.2362,0.4347,0.3656,0.01375,0.1169,0.4458,63.471,-0.407,-0.017,0.08,-0.82,-0.56,55.5,0.99
2021-09-07 10:49:04,17.89,-0.47,-0.05,0.02,0.5341,0.4639,0.6237,0.2729,0.1157,-0.0178,0.0191,0.0549,0.0284,0.0453,0.277,0.4595,0.6252,0.5911,0.9806,1.3342,0.1558,0.185,0.2969,66.84,-0.108,-0.041,0.02,-0.05,-0.47,6.0,0.47
2021-09-07 10:59:04,18.36,0.27,0.82,0.0,0.4625,0.9591,0.9696,0.5099,-0.0169,0.0141,-0.0824,0.0925,0.0545,-0.0793,0.5096,0.973,0.9558,0.5878,1.1222,1.1023,0.13139,0.3143,0.2942,112.109,-0.037,-0.12,0.0,0.82,0.27,251.6,0.87
2021-09-07 11:09:04,18.38,-0.3,0.79,0.15,0.5684,0.4585,0.8026,0.3931,0.0565,-0.0174,-0.0028,0.0226,0.108,-0.1817,0.365,0.7888,0.5036,0.4239,0.916,0.5848,0.14577,0.3288,0.0686,27.029,-0.008,-0.131,0.15,0.79,-0.3,290.8,0.85
2021-09-07 11:19:04,18.44,0.16,0.03,-0.01,0.6122,1.1153,0.642,0.4231,0.144,0.3929,-0.0882,0.1068,0.0099,0.0934,0.4159,1.1682,0.5455,2.6185,7.3549,3.4342,3.51974,0.298,0.3583,129.804,-0.05,-0.107,-0.01,0.03,0.16,190.7,0.16
2021-09-07 11:29:04,18.1,-0.72,-1.03,0.09,0.5998,0.4115,0.5062,0.2664,0.0931,0.0042,0.0102,0.0611,0.0235,0.1284,0.2749,0.4764,0.4405,0.2186,0.3787,0.3503,0.01617,0.1599,0.382,74.255,-0.186,-0.031,0.09,-1.03,-0.72,55.0,1.25
2021-09-07 11:39:04,18.54,-0.4,-0.08,0.07,0.5545,0.351,0.7442,0.2555,0.0901,0.0518,0.0002,0.0445,0.0697,0.1057,0.2709,0.3923,0.7176,0.6515,0.9436,1.7258,0.40306,0.264,0.1685,53.95,-0.03,-0.084,0.07,-0.08,-0.4,11.8,0.41
2021-09-07 11:49:04,18.8,-0.19,-0.23,0.01,0.591,0.4408,0.7124,0.3117,0.0398,0.1358,-0.0138,0.0892,-0.0537,-0.0295,0.3083,0.7148,0.4393,1.0333,2.3952,1.4721,0.62238,0.2354,0.3789,108.295,-0.085,-0.067,0.01,-0.23,-0.19,49.4,0.3
2021-09-07 11:59:04,18.86,-0.4,-0.57,0.04,0.7294,0.4829,0.4052,0.2561,0.1333,-0.0288,0.0133,0.091,0.0252,0.0635,0.2627,0.3959,0.4871,0.3757,0.5662,0.6968,0.05828,0.1688,0.5393,110.477,-0.235,-0.034,0.04,-0.57,-0.4,54.6,0.7
2021-09-07 12:09:04,18.87,-0.73,-0.69,0.15,0.7041,0.5777,0.6881,0.3191,0.1958,0.1177,0.0317,0.0767,-0.0206,0.1084,0.3368,0.7104,0.5393,0.3312,0.6987,0.5304,0.03659,0.1945,0.3943,92.974,-0.13,-0.046,0.15,-0.69,-0.73,43.1,1.01
2021-09-07 12:19:04,19.03,-0.76,-0.69,0.13,0.6658,0.537,0.571,0.3042,0.1387,0.0576,0.0243,0.0778,-0.0107,0.1293,0.315,0.5965,0.5019,0.3046,0.5767,0.4852,0.02484,0.163,0.4774,94.368,-0.223,-0.032,0.13,-0.69,-0.76,42.0,1.03
2021-09-07 12:29:04,19.33,-0.86,-0.44,0.12,0.7456,0.6514,0.5434,0.3519,0.2475,0.0394,0.0537,0.1135,0.0196,0.0481,0.3769,0.6414,0.5385,0.3879,0.6601,0.5542,0.06056,0.2391,0.4748,137.434,-0.103,-0.069,0.12,-0.44,-0.86,26.9,0.96
2021-09-07 12:39:04,19.49,-0.37,-0.7,0.1,0.7172,0.4323,0.4499,0.2414,0.1453,0.0543,0.0166,0.068,0.013,0.1301,0.2579,0.4852,0.3817,0.324,0.6094,0.4794,0.03331,0.1453,0.4683,82.396,-0.275,-0.025,0.1,-0.7,-0.37,62.4,0.79
2021-09-07 12:49:04,19.44,-0.52,-0.98,0.16,0.7117,0.361,0.4325,0.2406,0.0969,0.0605,-0.0007,0.0615,0.0172,0.1498,0.2555,0.4662,0.3043,0.2276,0.4154,0.2711,0.01363,0.131,0.4696,74.509,-0.339,-0.021,0.16,-0.98,-0.52,61.8,1.11
2021-09-07 12:59:04,19.64,-0.19,-0.75,0.13,0.7483,0.3931,0.4203,0.2348,0.0764,0.0585,0.0026,0.0826,0.0165,0.1267,0.2544,0.4407,0.357,0.3244,0.5619,0.4551,0.02714,0.1292,0.6391,99.972,-0.475,-0.02,0.13,-0.75,-0.19,75.4,0.77
2021-09-07 13:09:04,19.55,-0.55,-0.48,0.05,0.7476,0.4527,0.5374,0.2993,0.1132,0.0146,0.0138,0.0875,-0.0098,0.1668,0.3017,0.5044,0.4877,0.4105,0.6863,0.6636,0.0314,0.1302,0.6719,105.969,-0.491,-0.02,0.05,-0.48,-0.55,41.3,0.73
2021-09-07 13:19:04,19.75,-1.15,0.31,0.08,0.5549,0.8377,0.736,0.3858,0.197,0.1401,0.0656,0.0782,-0.0182,-0.0423,0.3998,0.7798,0.7901,0.3352,0.6538,0.6624,0.04788,0.261,0.2998,94.368,-0.055,-0.082,0.08,0.31,-1.15,344.7,1.19
2021-09-07 13:29:04,19.91,-0.68,-0.26,0.06,0.7962,0.5262,0.5417,0.2806,0.2263,0.0461,0.0407,0.1061,0.0044,0.0628,0.2957,0.5483,0.5107,0.4063,0.7535,0.7018,0.07733,0.2024,0.5243,128.278,-0.159,-0.049,0.06,-0.26,-0.68,20.7,0.72
2021-09-07 13:39:04,19.82,-0.71,-0.47,0.15,0.7315,0.5913,0.7794,0.3763,0.1415,-0.0231,0.0329,0.1108,0.0326,0.1187,0.407,0.619,0.7416,0.4717,0.7174,0.8595,0.06216,0.2151,0.5151,133.98,-0.138,-0.056,0.15,-0.47,-0.71,33.6,0.85
2021-09-07 13:49:04,19.94,-0.69,-0.46,0.07,0.6755,0.5065,0.5062,0.2746,0.1326,-0.0358,0.0282,0.084,0.0013,0.0641,0.2843,0.4668,0.538,0.3409,0.5597,0.6451,0.0406,0.168,0.4996,101.498,-0.219,-0.034,0.07,-0.46,-0.69,33.9,0.83
2021-09-07 13:59:04,19.94,-0.68,-0.86,0.14,0.742,0.4447,0.4887,0.2539,0.1172,-0.0044,0.0173,0.0885,0.0192,0.1126,0.2709,0.4578,0.4669,0.2454,0.4148,0.423,0.0212,0.1607,0.5507,106.987,-0.264,-0.031,0.14,-0.86,-0.68,51.4,1.09
2021-09-07 14:09:04,20.24,-0.44,-0.32,0.05,0.8206,0.501,0.4878,0.2519,0.1782,0.0069,0.0371,0.1035,0.0154,0.1063,0.2672,0.495,0.4857,0.4878,0.9036,0.8866,0.13399,0.2005,0.5162,125.053,-0.159,-0.048,0.05,-0.32,-0.44,36.0,0.55
2021-09-07 14:19:04,20.1,-0.86,-0.37,0.11,0.6897,0.6853,0.4901,0.3169,0.222,-0.0323,0.0549,0.1107,0.0161,0.0778,0.3445,0.6263,0.5471,0.3643,0.6623,0.5785,0.06397,0.2392,0.4629,133.657,-0.1,-0.069,0.11,-0.37,-0.86,23.2,0.94
2021-09-07 14:29:04,20.04,-0.6,-0.62,0.08,0.5708,0.4081,0.4974,0.2465,0.0902,0.015,0.0142,0.0571,0.0045,0.0709,0.2541,0.4683,0.4369,0.2935,0.541,0.5047,0.01989,0.1221,0.4677,69.015,-0.389,-0.018,0.08,-0.62,-0.6,45.8,0.86
2021-09-07 14:39:04,20.3,-0.09,-0.12,0.05,0.5527,1.0647,0.6612,0.3856,0.1054,0.0029,-0.0748,0.0889,0.0254,0.0031,0.4273,0.8208,0.929,2.7017,5.19,5.8743,3.15968,0.2811,0.3161,107.345,-0.049,-0.095,0.05,-0.12,-0.09,51.7,0.15
2021-09-07 14:49:04,20.36,1.13,0.67,-0.02,0.426,0.9067,0.8676,0.4688,-0.227,0.3428,-0.0878,0.0683,0.0613,-0.1355,0.4675,1.0519,0.6853,0.3547,0.7982,0.52,0.06168,0.3273,0.2087,81.9,-0.024,-0.129,-0.02,0.67,1.13,210.8,1.32
2021-09-07 14:59:04,20.38,0.61,0.7,-0.03,0.3755,0.7053,0.6451,0.4331,-0.0066,0.0407,-0.0659,0.0561,0.0241,-0.0351,0.4315,0.7019,0.6499,0.4626,0.7524,0.6966,0.08065,0.2649,0.2117,67.479,-0.037,-0.084,-0.03,0.7,0.61,229.1,0.93
2021-09-07 15:09:04,20.36,0.39,0.89,0.07,0.3792,0.6118,0.5792,0.4176,-0.031,0.0227,-0.0647,0.0493,-0.001,-0.1089,0.4232,0.5947,0.5928,0.4369,0.6139,0.6119,0.06895,0.2544,0.194,59.35,-0.037,-0.078,0.07,0.89,0.39,246.4,0.97
2021-09-07 15:19:04,20.38,0.33,0.83,0.07,0.4122,0.611,0.7947,0.3532,-0.021,0.0973,0.0096,0.0364,0.0651,-0.1331,0.3437,0.8184,0.5845,0.3839,0.9139,0.6527,0.08209,0.2566,0.142,43.752,-0.027,-0.079,0.07,0.83,0.33,248.4,0.89
2021-09-07 15:29:04,20.27,-0.13,0.44,-0.03,0.3952,0.5216,0.7655,0.3641,0.0883,-0.0772,-0.0136,0.0392,0.0317,-0.1382,0.3734,0.772,0.5051,0.8129,1.681,1.0999,0.16333,0.1856,0.2113,47.334,-0.076,-0.041,-0.03,0.44,-0.13,286.3,0.46
2021-09-07 15:39:04,20.45,-0.1,0.57,0.03,0.6038,0.5426,0.6263,0.3429,0.0846,-0.1358,-0.0086,0.0966,-0.0332,-0.2127,0.3493,0.6562,0.5015,0.6006,1.1285,0.8625,0.10131,0.1851,0.5216,116.547,-0.188,-0.041,0.03,0.57,-0.1,279.8,0.58
2021-09-07 15:49:04,20.39,0.11,0.31,-0.05,0.5448,0.5382,0.6411,0.37,0.0197,-0.0953,-0.0162,0.0905,-0.0453,-0.0837,0.3561,0.5895,0.6027,1.084,1.7942,1.8344,0.44547,0.2193,0.4129,109.327,-0.106,-0.058,-0.05,0.31,0.11,250.5,0.32
2021-09-07 15:59:04,20.28,0.13,0.0,0.01,0.7101,0.4847,0.5223,0.3037,0.0399,0.068,-0.0238,0.1039,0.0063,0.1172,0.3114,0.4823,0.52,2.383,3.6915,3.9797,1.44423,0.157,0.6614,125.518,-0.332,-0.03,0.01,0.0,0.13,181.0,0.13
2021-09-07 16:09:04,20.07,-0.23,-0.03,0.02,0.5956,0.4266,0.549,0.277,0.0931,0.0068,0.039,0.0989,0.0256,0.0912,0.2909,0.4212,0.546,1.2438,1.8011,2.3346,0.85351,0.2161,0.4576,119.531,-0.121,-0.056,0.02,-0.03,-0.23,6.8,0.23
2021-09-07 16:19:04,20.46,0.04,0.12,0.09,0.7447,0.4618,0.419,0.2949,0.0569,-0.0831,-0.0058,0.1197,0.0272,0.0252,0.2801,0.3707,0.5098,1.8554,2.4553,3.3768,1.22149,0.1669,0.7173,144.567,-0.318,-0.033,0.09,0.12,0.04,251.3,0.12
2021-09-07 16:29:04,20.12,0.13,-0.11,0.05,0.4912,0.3292,0.4458,0.2439,-0.0061,0.0616,-0.0038,0.0648,0.0132,0.0232,0.2585,0.2794,0.4709,1.4325,1.5482,2.6099,0.42241,0.1173,0.5524,78.345,-0.497,-0.017,0.05,-0.11,0.13,139.8,0.17
2021-09-07 16:39:04,20.19,-0.1,0.15,0.09,0.5677,0.3086,0.4585,0.2444,0.0357,-0.0117,0.0164,0.0732,0.0194,0.0202,0.2827,0.4078,0.3449,1.3804,1.991,1.6837,0.60692,0.1596,0.4589,88.522,-0.223,-0.031,0.09,0.15,-0.1,303.2,0.18
2021-09-07 16:49:04,20.66,0.44,0.03,0.07,0.7209,0.3937,0.4561,0.3122,-0.0962,-0.03,-0.0517,0.1286,0.0238,0.0512,0.3379,0.3667,0.4601,0.7519,0.816,1.0238,0.2819,0.2386,0.5389,155.122,-0.117,-0.068,0.07,0.03,0.44,183.8,0.44
2021-09-07 16:59:04,20.3,0.8,0.18,-0.02,0.6939,0.4911,0.502,0.2842,-0.1515,-0.01,-0.0572,0.1034,0.0323,0.0195,0.2806,0.4894,0.5057,0.3432,0.5985,0.6185,0.09835,0.2564,0.4033,124.746,-0.076,-0.079,-0.02,0.18,0.8,192.6,0.82
2021-09-07 17:09:04,20.24,0.81,0.17,0.0,0.4693,0.4785,0.4981,0.2833,-0.1212,0.0391,-0.0362,0.0605,0.0331,-0.0043,0.2834,0.4951,0.4816,0.3409,0.5955,0.5793,0.07094,0.2214,0.2732,72.958,-0.069,-0.059,0.0,0.17,0.81,191.6,0.83
2021-09-07 17:19:04,20.19,0.9,0.16,-0.02,0.4562,0.7605,0.5841,0.334,-0.1989,0.0143,-0.1084,0.0751,0.0332,-0.0304,0.3281,0.7616,0.5861,0.3602,0.8359,0.6433,0.13666,0.3368,0.2229,90.288,-0.024,-0.136,-0.02,0.16,0.9,190.1,0.91
2021-09-07 17:29:04,20.11,1.01,-0.12,-0.11,0.3481,0.5064,0.4785,0.3085,-0.1109,-0.048,-0.0791,0.0647,0.0237,0.0235,0.283,0.5317,0.4667,0.278,0.5222,0.4583,0.07968,0.2874,0.2252,77.908,-0.034,-0.099,-0.11,-0.12,1.01,173.0,1.01
2021-09-07 17:39:04,19.9,0.88,0.26,-0.06,0.203,0.3518,0.5326,0.2437,-0.0234,0.0057,-0.0196,0.0153,0.0301,-0.0265,0.2416,0.3749,0.5177,0.2632,0.4085,0.564,0.04258,0.1894,0.081,18.415,-0.028,-0.043,-0.06,0.26,0.88,196.3,0.92
2021-09-07 17:49:04,19.87,0.75,0.44,0.0,0.1919,0.3993,0.5465,0.26,-0.036,0.0386,-0.0214,0.0089,0.0546,-0.0339,0.2602,0.4791,0.478,0.3002,0.5527,0.5515,0.07804,0.2421,0.0366,10.494,-0.008,-0.071,0.0,0.44,0.75,210.7,0.87
2021-09-07 17:59:04,19.83,0.46,0.25,-0.02,0.3089,0.3398,0.2467,0.1993,0.009,-0.0008,-0.0174,0.0215,-0.0028,-0.0246,0.1965,0.322,0.2717,0.3783,0.6199,0.5231,0.06539,0.1328,0.1618,25.976,-0.114,-0.021,-0.02,0.25,0.46,208.3,0.52
2021-09-07 18:09:04,19.76,0.9,0.43,-0.01,0.1449,0.3228,0.2832,0.1945,-0.0223,0.0333,-0.0139,0.0069,0.0028,-0.0174,0.1942,0.3546,0.2425,0.1958,0.3575,0.2444,0.01446,0.1193,0.0581,8.33,-0.051,-0.017,-0.01,0.43,0.9,205.5,0.99
2021-09-07 18:19:04,19.66,0.86,0.45,0.0,0.0979,0.2674,0.2639,0.1451,-0.0057,0.0344,-0.0023,0.0018,0.0047,-0.0092,0.1451,0.3153,0.2044,0.1491,0.324,0.21,0.00555,0.0725,0.0248,2.155,-0.058,-0.006,0.0,0.45,0.86,207.6,0.97
2021-09-07 18:29:04,19.63,0.83,0.56,0.03,0.0958,0.2404,0.2363,0.1531,0.0029,0.0016,-0.0104,-0.0001,0.0072,-0.0038,0.154,0.2417,0.2344,0.1545,0.2426,0.2353,0.01276,0.1126,-0.0012,-0.224,0.001,-0.015,0.03,0.56,0.83,214.0,1.0
2021-09-07 18:39:04,19.63,0.75,0.33,-0.04,0.1019,0.2395,0.2242,0.163,-0.0084,0.0162,-0.019,0.0036,0.0012,-0.0058,0.1579,0.264,0.199,0.1919,0.3207,0.2417,0.02813,0.138,0.0259,4.256,-0.017,-0.023,-0.04,0.33,0.75,203.4,0.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07 18:49:04,19.6,0.44,0.09,-0.01,0.1334,0.2781,0.2422,0.1792,-0.0029,0.0228,-0.0228,0.0068,-0.0039,0.0026,0.1765,0.294,0.2248,0.3962,0.6599,0.5045,0.11661,0.1522,0.0446,8.166,-0.024,-0.028,-0.01,0.09,0.44,191.5,0.45
2021-09-07 18:59:04,19.13,0.06,-0.27,0.01,0.2,0.1765,0.203,0.1282,0.0075,0.0117,-0.0025,0.0032,0.0006,0.0155,0.1284,0.1881,0.1921,0.4593,0.6727,0.6869,0.03338,0.0511,0.0629,3.897,-0.299,-0.003,0.01,-0.27,0.06,103.3,0.28
2021-09-07 19:09:04,18.76,-0.13,-0.2,0.0,0.2123,0.2386,0.1876,0.1357,0.0164,0.0024,0.0019,0.0091,0.0039,0.0071,0.1356,0.2083,0.2209,0.5664,0.8706,0.923,0.0768,0.0663,0.1377,11.088,-0.389,-0.005,0.0,-0.2,-0.13,58.2,0.24
2021-09-07 19:19:04,18.43,-0.31,-0.52,0.06,0.2367,0.2684,0.2664,0.1652,0.0114,0.0138,0.0064,0.0073,0.0058,0.0252,0.1712,0.2855,0.2439,0.282,0.4703,0.4017,0.02335,0.0928,0.0788,8.866,-0.114,-0.01,0.06,-0.52,-0.31,58.7,0.6
2021-09-07 19:29:04,18.3,-0.28,-0.33,0.05,0.326,0.2393,0.2142,0.1477,0.0313,0.0077,0.0101,0.0126,0.0049,0.0055,0.157,0.2355,0.2118,0.3631,0.5447,0.4898,0.0599,0.1058,0.1188,15.27,-0.132,-0.014,0.05,-0.33,-0.28,49.6,0.43
2021-09-07 19:39:04,17.98,-0.39,-0.23,0.02,0.255,0.257,0.2202,0.1662,0.0225,0.0086,0.0152,0.0118,0.0028,-0.0048,0.17,0.2602,0.2134,0.3773,0.5776,0.4737,0.07622,0.1244,0.0948,14.33,-0.076,-0.019,0.02,-0.23,-0.39,30.9,0.45
2021-09-07 19:49:04,17.99,-0.27,-0.37,0.06,0.2639,0.2295,0.2149,0.1642,0.0177,-0.0049,0.0157,0.0126,0.0039,-0.0044,0.1752,0.2001,0.2347,0.3775,0.4311,0.5056,0.07494,0.1271,0.0993,15.339,-0.077,-0.02,0.06,-0.37,-0.27,53.4,0.46
2021-09-07 19:59:04,17.96,-0.22,-0.35,0.03,0.2178,0.1719,0.1826,0.1315,0.0055,0.0035,0.005,0.0087,0.0038,0.0065,0.1346,0.1859,0.1658,0.3243,0.4478,0.3992,0.03662,0.0795,0.1091,10.548,-0.215,-0.008,0.03,-0.35,-0.22,58.3,0.41
2021-09-07 20:09:04,17.85,-0.13,-0.4,0.03,0.2235,0.2134,0.2318,0.1364,-0.0114,0.0,-0.0045,0.0096,0.0094,0.0066,0.141,0.2275,0.2151,0.3326,0.5365,0.5074,0.05815,0.1022,0.0937,11.658,-0.112,-0.013,0.03,-0.4,-0.13,72.4,0.42
2021-09-07 20:19:04,17.75,0.02,-0.17,0.0,0.1461,0.1854,0.2475,0.1317,-0.0079,-0.0106,-0.0039,0.0046,0.0099,0.0052,0.1303,0.2527,0.1793,0.782,1.5168,1.076,0.38324,0.1032,0.0449,5.639,-0.053,-0.013,0.0,-0.17,0.02,97.3,0.17
2021-09-07 20:29:04,17.51,0.12,-0.36,-0.01,0.1519,0.1794,0.2681,0.1688,-0.0078,-0.0049,-0.0084,0.0106,0.015,0.0156,0.1665,0.2678,0.1822,0.4439,0.7141,0.4859,0.12227,0.1311,0.0811,12.951,-0.059,-0.021,-0.01,-0.36,0.12,108.3,0.37
2021-09-07 20:39:04,17.44,-0.05,-0.19,0.0,0.2191,0.1626,0.3355,0.0951,0.0209,-0.0376,0.0009,0.0046,-0.0016,-0.0531,0.0957,0.3001,0.2209,0.4811,1.5087,1.1105,0.04711,0.0432,0.1056,5.562,-0.707,-0.002,0.0,-0.19,-0.05,76.2,0.2
2021-09-07 20:49:04,17.4,-0.2,0.16,-0.05,0.2312,0.1277,0.0979,0.1134,-0.0065,0.0039,0.0003,0.0021,0.0026,-0.0028,0.1152,0.0978,0.1261,0.4431,0.3762,0.4851,0.03825,0.0508,0.041,2.543,-0.198,-0.003,-0.05,0.16,-0.2,321.9,0.25
2021-09-07 20:59:04,17.46,-0.06,-0.08,0.0,0.2192,0.1502,0.2658,0.116,0.0057,-0.0106,0.0043,0.0049,0.0006,-0.018,0.116,0.2143,0.2175,1.1415,2.1097,2.1407,0.41936,0.0658,0.0739,5.928,-0.213,-0.005,0.0,-0.08,-0.06,56.1,0.1
2021-09-07 21:09:04,17.36,0.07,-0.44,-0.01,0.1099,0.1364,0.1869,0.1305,-0.0004,-0.0034,-0.0026,0.0043,0.0084,0.0024,0.1295,0.1893,0.1339,0.2885,0.4219,0.2985,0.0436,0.0937,0.0456,5.202,-0.065,-0.011,-0.01,-0.44,0.07,99.4,0.45
2021-09-07 21:19:04,17.21,0.05,-0.41,-0.01,0.1422,0.1233,0.1753,0.1106,0.0017,-0.0002,-0.0022,0.0068,0.0057,0.0067,0.1092,0.1757,0.124,0.2631,0.4235,0.2988,0.03548,0.0782,0.0867,8.263,-0.177,-0.007,-0.01,-0.41,0.05,96.9,0.41
2021-09-07 21:29:04,17.12,0.1,-0.38,-0.02,0.1357,0.1568,0.1953,0.1369,-0.0007,0.0011,-0.0059,0.0064,0.0049,0.0066,0.1344,0.1932,0.1615,0.3423,0.4918,0.4112,0.04979,0.0876,0.073,7.804,-0.119,-0.009,-0.02,-0.38,0.1,105.2,0.39
2021-09-07 21:39:04,16.9,-0.17,-0.14,0.02,0.2282,0.2172,0.2494,0.1258,0.0074,-0.0022,0.0096,0.0091,0.0038,-0.0158,0.1349,0.2206,0.2415,0.619,1.0126,1.1083,0.21732,0.1016,0.0893,11.079,-0.108,-0.013,0.02,-0.14,-0.17,39.4,0.22
2021-09-07 21:49:04,16.79,-0.12,-0.15,0.03,0.2631,0.1856,0.2281,0.1218,-0.0013,0.0007,0.0035,0.0114,0.0053,-0.0141,0.1328,0.2079,0.2012,0.7004,1.0966,1.0608,0.17545,0.0794,0.1439,13.979,-0.286,-0.008,0.03,-0.15,-0.12,52.0,0.19
2021-09-07 21:59:04,16.7,0.0,-0.41,-0.01,0.1496,0.1923,0.2229,0.1331,-0.0026,-0.0101,-0.0015,0.0028,0.0038,-0.0016,0.1327,0.2231,0.1923,0.321,0.5398,0.4653,0.02425,0.0644,0.0435,3.418,-0.131,-0.005,-0.01,-0.41,0.0,90.0,0.41
2021-09-07 22:09:04,16.64,-0.16,-0.15,0.05,0.3504,0.1773,0.2924,0.1447,0.0035,-0.0005,0.0108,0.0134,0.0021,-0.0659,0.163,0.2252,0.2461,0.706,0.9757,1.0663,0.20707,0.105,0.1275,16.385,-0.145,-0.013,0.05,-0.15,-0.16,43.3,0.23
